generation,index,cost,preference,penalty,rank,crowdingDistance,feasible,route
26,12,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
27,1,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
27,2,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
27,3,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
27,4,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
27,5,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
27,6,484.0,625.0,0.0,1,0.0,true,"City4(Day 2) -> City22(Day 3) -> City18(Day 4)"
27,7,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
27,8,384.0,529.0,0.0,1,0.0,true,"City16(Day 0) -> City18(Day 4) -> City22(Day 5)"
27,9,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
27,10,423.0,576.0,0.0,1,0.0,true,"City16(Day 0) -> City14(Day 1) -> City18(Day 4)"
27,11,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
27,12,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
28,1,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
28,2,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
28,3,423.0,576.0,0.0,1,0.0,true,"City16(Day 0) -> City14(Day 1) -> City18(Day 4)"
28,4,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
28,5,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
28,6,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
28,7,484.0,625.0,0.0,1,0.0,true,"City4(Day 2) -> City22(Day 3) -> City18(Day 4)"
28,8,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
28,9,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
28,10,384.0,529.0,0.0,1,0.0,true,"City16(Day 0) -> City18(Day 4) -> City22(Day 5)"
28,11,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
28,12,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
29,1,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
29,2,384.0,529.0,0.0,1,0.0,true,"City16(Day 0) -> City18(Day 4) -> City22(Day 5)"
29,3,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
29,4,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
29,5,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
29,6,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
29,7,484.0,625.0,0.0,1,0.0,true,"City4(Day 2) -> City22(Day 3) -> City18(Day 4)"
29,8,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
29,9,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
29,10,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
29,11,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
29,12,423.0,576.0,0.0,1,0.0,true,"City16(Day 0) -> City14(Day 1) -> City18(Day 4)"
30,1,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
30,2,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
30,3,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
30,4,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
30,5,384.0,529.0,0.0,1,0.0,true,"City16(Day 0) -> City18(Day 4) -> City22(Day 5)"
30,6,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
30,7,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
30,8,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
30,9,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
30,10,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
30,11,484.0,625.0,0.0,1,0.0,true,"City4(Day 2) -> City22(Day 3) -> City18(Day 4)"
30,12,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
31,1,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
31,2,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
31,3,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
31,4,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
31,5,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
31,6,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
31,7,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
31,8,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
31,9,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
31,10,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
31,11,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
31,12,484.0,625.0,0.0,1,0.0,true,"City4(Day 2) -> City22(Day 3) -> City18(Day 4)"
32,1,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
32,2,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
32,3,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
32,4,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
32,5,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
32,6,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
32,7,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
32,8,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
32,9,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
32,10,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
32,11,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
32,12,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
33,1,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
33,2,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
33,3,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
33,4,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
33,5,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
33,6,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
33,7,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
33,8,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
33,9,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
33,10,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
33,11,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
33,12,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
34,1,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
34,2,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
34,3,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
34,4,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
34,5,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
34,6,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
34,7,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
34,8,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
34,9,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
34,10,234.0,169.0,0.0,1,0.0,true,"City16(Day 0) -> City24(Day 3)"
34,11,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
34,12,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
35,1,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
35,2,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
35,3,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
35,4,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
35,5,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
35,6,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
35,7,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
35,8,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
35,9,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
35,10,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
35,11,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
35,12,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
36,1,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
36,2,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
36,3,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
36,4,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
36,5,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
36,6,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
36,7,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
36,8,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
36,9,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
36,10,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
36,11,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
36,12,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
37,1,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
37,2,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
37,3,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
37,4,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
37,5,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
37,6,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
37,7,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
37,8,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
37,9,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
37,10,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
37,11,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
37,12,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
38,1,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
38,2,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
38,3,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
38,4,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
38,5,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
38,6,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
38,7,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
38,8,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
38,9,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
38,10,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
38,11,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
38,12,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
39,1,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
39,2,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
39,3,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
39,4,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
39,5,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
39,6,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
39,7,476.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 3)"
39,8,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
39,9,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
39,10,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
39,11,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
39,12,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
40,1,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
40,2,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
40,3,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
40,4,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
40,5,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
40,6,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
40,7,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
40,8,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
40,9,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
40,10,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
40,11,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
40,12,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
41,1,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
41,2,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
41,3,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
41,4,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
41,5,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
41,6,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
41,7,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
41,8,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
41,9,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
41,10,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
41,11,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
41,12,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
42,1,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
42,2,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
42,3,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
42,4,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
42,5,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
42,6,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
42,7,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
42,8,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
42,9,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
42,10,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
42,11,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
42,12,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
43,1,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
43,2,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
43,3,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
43,4,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
43,5,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
43,6,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
43,7,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
43,8,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
43,9,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
43,10,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
43,11,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
43,12,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
44,1,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
44,2,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
44,3,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
44,4,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
44,5,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
44,6,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
44,7,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
44,8,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
44,9,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
44,10,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
44,11,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
44,12,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
45,1,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
45,2,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
45,3,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
45,4,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
45,5,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
45,6,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
45,7,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
45,8,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
45,9,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
45,10,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
45,11,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
45,12,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
46,1,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
46,2,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
46,3,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
46,4,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
46,5,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
46,6,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
46,7,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
46,8,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
46,9,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
46,10,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
46,11,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
46,12,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
47,1,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
47,2,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
47,3,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
47,4,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
47,5,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
47,6,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
47,7,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
47,8,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
47,9,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
47,10,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
47,11,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
47,12,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
48,1,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
48,2,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
48,3,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
48,4,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
48,5,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
48,6,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
48,7,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
48,8,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
48,9,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
48,10,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
48,11,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
48,12,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
49,1,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
49,2,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
49,3,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
49,4,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
49,5,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
49,6,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
49,7,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
49,8,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
49,9,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
49,10,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
49,11,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
49,12,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
50,1,341.0,361.0,0.0,1,0.0,true,"City19(Day 0) -> City16(Day 3) -> City18(Day 4)"
50,2,382.0,529.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4) -> City22(Day 5)"
50,3,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
50,4,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
50,5,346.0,441.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3) -> City18(Day 4)"
50,6,405.0,576.0,0.0,1,0.0,true,"City4(Day 2) -> City16(Day 3) -> City18(Day 4)"
50,7,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
50,8,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
50,9,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
50,10,459.0,625.0,0.0,1,0.0,true,"City14(Day 1) -> City22(Day 2) -> City18(Day 4)"
50,11,532.0,676.0,0.0,1,0.0,true,"City4(Day 2) -> City14(Day 3) -> City18(Day 4)"
50,12,237.0,225.0,0.0,1,0.0,true,"City16(Day 1) -> City18(Day 4)"
51,1,165.0,64.0,0.0,1,0.0,true,"City18(Day 4)"
51,2,154.0,49.0,0.0,1,0.0,true,"City16(Day 6)"
51,3,136.0,16.0,0.0,1,0.0,true,"City19(Day 3)"
51,4,309.0,256.0,0.0,1,0.0,true,"City22(Day 3) -> City18(Day 4)"
51,5,232.0,169.0,0.0,1,0.0,true,"City16(Day 1) -> City24(Day 3)"
